"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"M5","~~","M5","",0.177040123471086,0.049952773646771,3.54415001503184,0.000393881061807155,0.0827671590460876,0.238632855310177
"Y","~~","Y","",0.0947274824193758,1.1413074790309,0.0829990902187114,0.933852263019568,-2.51395684255408,1.39935548626181
"Z1","~~","Z1","",0.00250879290993807,0.0112177261085646,0.223645405999228,0.823033229538153,-4.86296825933121e-05,0.029498674973241
"Z2","~~","Z2","",0.0863068955169378,2.40390724159907,0.0359027561560682,0.97135989819119,-1.69596239452983e-05,0.280768928977743
"Z3","~~","Z3","",0.0363121195186543,0.0222925089792154,1.62889334495773,0.103335599180099,0.01851139019043,0.100387093845352
"Z4","~~","Z4","",0.2029049787817,0.0272479264344369,7.44662091150032,9.57012247226885e-14,0.14097108780182,0.242794777084238
"Z1","~~","Z2","",0.0143682506828855,0.012515065858526,1.14807631420469,0.250937061174309,-0.000604455058671198,0.0473271782165921
"Z1","~~","Z3","",0.00298819967982977,0.00503894394930197,0.593021019859473,0.553167085058821,-0.000723321397752355,0.0206557391462268
"Z1","~~","Z4","",0.00846759603584825,0.0147840792859736,0.572750989226762,0.566813307904309,-0.00269551349935976,0.0525119341295244
"Z2","~~","Z3","",0.002996307029881,0.010170826042252,0.294598198556701,0.768300838474709,-0.0117346770339562,0.0289453387003644
"Z2","~~","Z4","",-0.00897533619503295,0.0328283558530193,-0.273401940542431,0.784544261255448,-0.0696333663433539,0.0597630652060961
"Z3","~~","Z4","",-0.0081872099448669,0.0146537083944176,-0.558712492735684,0.576357951984164,-0.0416528809211696,0.0155832606730931
"indirect_alpha_Z1",":=","a1*m1","indirect_alpha_Z1",-1.55066781460299,23.9945402275402,-0.064625860712396,0.948471893874912,-30.2120207214231,38.1497108925032
"indirect_alpha_Z2",":=","a2*m1","indirect_alpha_Z2",0.206932657620431,13.8172305314079,0.014976420719771,0.988050991813445,-28.9534365476635,7.3915118217025
"indirect_alpha_Z3",":=","a3*m1","indirect_alpha_Z3",0.111166573735424,4.59146047323475,0.0242115933227462,0.980683830707546,-7.83689662124718,3.60728413876231
"indirect_alpha_Z4",":=","a4*m1","indirect_alpha_Z4",0.0746970705985936,2.01428584316867,0.037083649697447,0.97041830871275,-3.15355203612292,3.91703666677602
"indirect_beta_Z1",":=","b1*m2","indirect_beta_Z1",-3.24530241204211,18.67264593779,-0.173799815133549,0.862022789684757,-13.9486930719372,17.2293314073122
"indirect_beta_Z2",":=","b2*m2","indirect_beta_Z2",-0.60611387395229,17.8213625363357,-0.0340105237585787,0.972868758811244,-40.0131596641964,1.39667694379799
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",0.0925672927538496,5.23233863240036,0.0176913803286054,0.985885057074444,-8.89364294933134,2.13240200147535
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",0.198056628075236,3.25953458420261,0.0607622416510383,0.951548561528667,-4.02812854816543,3.3258462208753
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-0.96171536865925,20.0452539052988,-0.0479772106256548,0.961734404973261,-26.1526887805716,24.9301719212136
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",0.116579126313874,14.1290101997758,0.00825104693573819,0.993416691737958,-11.3872495901988,5.66443803704201
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0.0463944572137293,5.11641544097081,0.00906776585071955,0.992765068774824,-5.48668171272871,2.65880502997862
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",0.0509855502370479,1.57809062299529,0.0323083791856484,0.974226127070689,-3.93055992116842,3.40809018132437
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",-1.5862039311366,5.08493763424401,-0.3119416687541,0.755084854308849,-13.4185756493034,3.70150985708509
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",0.189649313205676,3.71535874675199,0.0510446840083665,0.959289914246106,-3.21700155815981,1.22119290000825
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",0.0847528478029208,1.02652781068331,0.082562641675051,0.934199307441199,-0.590576898981936,2.51762793840354
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",0.193543798038782,0.630252018814296,0.307089532855284,0.75877522461249,-0.198755820437413,1.44883512483324
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",-1.35804015394167,5.90584150325065,-0.229948628522148,0.81813168852703,-6.90458387058574,10.6625343352196
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",0.0641160907507251,1.01473874575702,0.063184825669481,0.949619327995361,-1.23898188924408,1.06566011423797
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",0.267601738548083,0.4956032878901,0.539951499691067,0.589230480428576,-0.59851939363587,0.849568289726798
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",0.372559439814007,0.285633719636853,1.30432583480574,0.192122510364431,-0.339786757123253,0.825145131435306
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",-8.70192968038262,61.6520548178862,-0.141145817541479,0.887754748766259,-72.4936022961975,76.2716032631498
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",-0.0288366860615842,32.3826257857175,-0.000890498696813608,0.999289484932302,-66.5815895377254,14.890825802588
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0.602482910054006,11.6395593656035,0.0517616596238536,0.958718605763287,-20.3345072531117,8.82557615942349
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",0.889842486763667,5.54550196024574,0.160462027268715,0.872517131835695,-10.8214621231377,10.4100318036165
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-1.15787151264855,17.0995398112649,-0.0677136066483942,0.946013617634188,-24.9403905813028,15.0925869197707
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",-3.56079236516531,22.0206421152708,-0.161702476545676,0.87154015420871,-53.4721294994373,11.4776653924014
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-0.747756234894599,17.3622008432264,-0.0430680558096599,0.965647283432425,-22.3702462862627,14.8911513645246
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",-1.11825797208922,6.51888243501717,-0.171541362071868,0.863798110181222,-13.4702564334415,3.00009580001774
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",-0.653762884828853,4.97116109371525,-0.131511104247933,0.895371002946637,-4.34435728355722,10.7888239108313
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",-7.23844096962653,47.3437698255659,-0.152891098370408,0.878484155848392,-74.6845338328483,46.0134583124645
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",4.19005338148403,45.4105595510621,0.0922704635861734,0.926483154879762,-50.9668596071847,54.4686485196262
